Week,  thermoscan,  is flu contagious,  strep,  walking pneumonia,  influenza symptoms,  sinus infections,  upper respiratory,  strep throat,  symptoms of bronchitis,  how long does flu last,  flu fever,  expectorant,  how long contagious,  how to get rid of the flu,  treat flu,  sinus,  reduce fever,  how to treat flu,  contagious flu,  flu or cold,  oscillococcinum,  flu symptoms,  cold and flu,  fever flu,  flu and fever,  get rid of the flu,  medicine for flu,  treatment for flu,  reduce a fever,  how long is flu contagious,  high fever,  acute bronchitis,  flu remedies,  dangerous fever,  flu incubation period,  flu treatment,  tessalon,  body temperature,  fever cough,  flu test,  robitussin,  break a fever,  the flu virus,  normal body temperature,  symptoms of pneumonia,  tussin,  how long does the flu last,  chest cold,  remedies for flu,  flu contagious,  symptoms of influenza,  i have the flu,  cough fever,  how long is the flu,  a influenza,  flu cough,  signs of flu,  do i have the flu,  tussionex,  signs of the flu,  flu incubation,  flu in children,  taking temperature,  pneumonia,  flu headache,  fever reducer,  bronchitis,  symptoms of flu,  flu and cold,  flu care,  ear thermometer,  the flu,  flu how long,  braun thermoscan,  cold vs flu,  flu children,  human temperature,  cold or flu,  influenza a,  flu vs cold,  cure flu,  normal body,  flu medicine,  how long flu,  symptoms of the flu,  low body
2010-09-25,  0,  0,  57,  44,  0,  18,  29,  53,  26,  7,  10,  38,  12,  0,  0,  55,  17,  0,  3,  12,  24,  2,  15,  10,  0,  0,  0,  0,  0,  0,  36,  34,  15,  0,  0,  4,  28,  52,  17,  3,  31,  0,  5,  38,  30,  54,  0,  26,  0,  3,  0,  0,  17,  0,  4,  11,  3,  0,  50,  0,  0,  4,  30,  44,  14,  0,  32,  1,  15,  12,  27,  3,  7,  0,  11,  6,  46,  12,  4,  11,  0,  56,  11,  7,  3,  45
2010-10-02,  35,  0,  54,  35,  6,  19,  37,  47,  28,  8,  10,  29,  14,  0,  0,  55,  22,  0,  3,  15,  21,  2,  13,  10,  14,  0,  0,  0,  0,  0,  36,  28,  10,  0,  0,  4,  28,  53,  17,  4,  27,  0,  6,  41,  26,  37,  8,  28,  0,  3,  0,  8,  17,  0,  5,  10,  4,  0,  35,  0,  0,  5,  40,  47,  15,  0,  30,  2,  13,  9,  47,  4,  7,  0,  11,  5,  61,  15,  5,  11,  0,  53,  10,  7,  3,  45
2010-10-09,  28,  0,  57,  47,  7,  20,  38,  53,  37,  10,  11,  34,  11,  0,  0,  57,  19,  0,  4,  19,  23,  2,  20,  11,  14,  0,  0,  0,  0,  0,  36,  29,  8,  0,  0,  4,  21,  56,  14,  4,  36,  0,  6,  36,  29,  34,  11,  26,  0,  4,  0,  15,  14,  0,  4,  9,  3,  0,  39,  0,  0,  4,  29,  50,  15,  0,  35,  1,  20,  15,  35,  4,  8,  0,  12,  5,  56,  19,  4,  12,  0,  46,  10,  8,  3,  46
2010-10-16,  28,  0,  54,  44,  8,  23,  38,  51,  26,  8,  14,  40,  12,  0,  0,  56,  19,  0,  4,  13,  23,  2,  18,  14,  13,  0,  0,  0,  0,  0,  34,  24,  8,  0,  0,  4,  28,  53,  19,  4,  36,  0,  6,  29,  26,  47,  7,  28,  0,  4,  0,  10,  19,  0,  6,  12,  3,  0,  34,  0,  0,  4,  29,  45,  15,  0,  35,  1,  18,  7,  31,  4,  7,  0,  13,  6,  46,  13,  6,  13,  0,  50,  9,  7,  3,  52
2010-10-23,  28,  5,  60,  44,  9,  15,  40,  58,  32,  7,  15,  31,  16,  0,  0,  58,  16,  0,  5,  15,  24,  2,  18,  15,  15,  0,  0,  0,  0,  0,  34,  36,  9,  32,  0,  4,  34,  51,  19,  5,  47,  0,  6,  38,  29,  46,  7,  24,  0,  5,  0,  10,  19,  0,  5,  13,  3,  0,  31,  0,  0,  6,  27,  51,  19,  0,  35,  2,  18,  9,  22,  5,  9,  33,  14,  7,  53,  15,  5,  14,  3,  56,  9,  9,  3,  58
2010-10-30,  33,  5,  63,  51,  7,  24,  43,  58,  24,  8,  15,  34,  16,  0,  10,  54,  16,  18,  2,  17,  23,  2,  17,  15,  13,  0,  0,  0,  0,  0,  42,  30,  8,  0,  0,  5,  31,  46,  22,  2,  41,  0,  5,  29,  31,  40,  8,  33,  0,  2,  0,  12,  22,  0,  5,  13,  3,  0,  34,  0,  0,  5,  27,  50,  22,  0,  35,  2,  17,  9,  25,  4,  8,  0,  15,  5,  57,  17,  5,  15,  3,  47,  11,  8,  4,  46
2010-11-06,  39,  5,  65,  45,  6,  23,  43,  61,  35,  8,  13,  47,  14,  0,  11,  58,  22,  0,  4,  18,  32,  2,  21,  13,  17,  0,  0,  0,  0,  0,  36,  23,  9,  0,  2,  6,  35,  50,  24,  3,  33,  0,  5,  34,  29,  34,  8,  42,  0,  4,  0,  9,  24,  0,  5,  13,  3,  0,  45,  0,  2,  5,  31,  50,  13,  0,  38,  2,  21,  13,  41,  4,  7,  0,  13,  6,  58,  18,  5,  13,  3,  50,  13,  7,  4,  50
2010-11-13,  39,  5,  64,  61,  6,  23,  41,  61,  33,  5,  13,  34,  15,  0,  11,  58,  23,  0,  4,  19,  27,  2,  17,  13,  21,  0,  0,  0,  0,  0,  42,  20,  16,  0,  0,  6,  32,  44,  20,  3,  44,  0,  5,  26,  34,  41,  8,  23,  0,  4,  0,  11,  20,  0,  6,  8,  4,  0,  41,  0,  1,  4,  41,  52,  13,  26,  37,  2,  17,  9,  24,  4,  7,  0,  12,  6,  43,  19,  6,  12,  5,  44,  13,  7,  4,  51
2010-11-20,  40,  5,  67,  62,  8,  27,  49,  64,  46,  9,  15,  31,  17,  0,  10,  61,  20,  0,  5,  13,  28,  2,  19,  15,  14,  0,  0,  0,  0,  0,  37,  27,  15,  0,  0,  6,  36,  51,  15,  3,  44,  20,  6,  32,  34,  39,  8,  36,  0,  5,  0,  10,  15,  7,  6,  15,  4,  0,  43,  0,  1,  5,  48,  54,  20,  31,  44,  2,  19,  9,  34,  4,  7,  0,  17,  5,  47,  13,  6,  17,  3,  50,  8,  7,  5,  55
2010-11-27,  41,  7,  59,  47,  9,  19,  32,  58,  31,  10,  12,  51,  18,  0,  10,  51,  33,  0,  8,  14,  39,  2,  18,  12,  12,  0,  0,  0,  0,  8,  40,  29,  17,  0,  0,  6,  42,  40,  18,  4,  53,  26,  10,  33,  36,  29,  7,  37,  19,  8,  0,  15,  18,  10,  5,  8,  5,  0,  38,  0,  2,  4,  34,  48,  19,  32,  38,  2,  18,  6,  43,  4,  10,  0,  10,  4,  40,  14,  5,  10,  4,  44,  8,  10,  3,  49
2010-12-04,  41,  9,  70,  60,  6,  24,  49,  66,  40,  11,  16,  40,  14,  0,  10,  60,  16,  0,  8,  15,  43,  2,  25,  16,  12,  0,  0,  0,  0,  10,  31,  45,  16,  0,  0,  7,  34,  52,  18,  5,  52,  31,  4,  40,  39,  54,  12,  36,  17,  8,  0,  17,  18,  7,  5,  14,  6,  0,  43,  9,  2,  5,  37,  62,  20,  22,  43,  2,  25,  6,  25,  4,  9,  0,  13,  4,  48,  15,  5,  13,  3,  56,  13,  9,  4,  55
2010-12-11,  41,  4,  68,  56,  10,  24,  45,  65,  32,  10,  13,  45,  19,  0,  13,  61,  31,  0,  5,  14,  40,  2,  21,  13,  15,  0,  17,  0,  0,  12,  44,  31,  16,  0,  0,  6,  28,  52,  26,  3,  53,  33,  8,  33,  36,  40,  8,  36,  17,  5,  16,  23,  26,  7,  6,  16,  3,  0,  33,  9,  2,  6,  35,  53,  14,  22,  37,  2,  21,  6,  24,  4,  9,  0,  19,  5,  50,  14,  6,  19,  3,  47,  18,  9,  4,  48
2010-12-18,  41,  9,  70,  51,  8,  23,  40,  69,  39,  11,  13,  39,  20,  0,  16,  60,  26,  25,  8,  19,  41,  2,  23,  13,  18,  0,  22,  0,  0,  14,  40,  41,  14,  0,  0,  7,  30,  52,  27,  2,  59,  35,  6,  31,  40,  39,  12,  34,  17,  8,  16,  22,  27,  7,  6,  12,  7,  17,  39,  9,  2,  7,  42,  53,  13,  29,  38,  2,  23,  6,  42,  4,  9,  0,  19,  7,  57,  19,  6,  19,  3,  43,  19,  9,  5,  54
2010-12-25,  41,  17,  67,  49,  8,  22,  38,  68,  44,  14,  14,  43,  25,  31,  23,  65,  39,  24,  18,  20,  48,  3,  21,  14,  13,  34,  24,  11,  0,  16,  45,  27,  22,  47,  5,  9,  36,  41,  34,  2,  64,  36,  7,  25,  36,  43,  13,  46,  17,  18,  16,  17,  34,  16,  8,  21,  7,  22,  52,  13,  4,  9,  35,  51,  22,  28,  42,  3,  21,  7,  35,  5,  15,  37,  19,  6,  27,  20,  8,  19,  7,  36,  19,  15,  6,  39
2011-01-01,  32,  13,  69,  62,  11,  34,  54,  70,  38,  17,  22,  51,  24,  23,  25,  75,  36,  40,  14,  28,  43,  4,  22,  22,  16,  28,  26,  9,  0,  16,  47,  39,  30,  34,  4,  9,  51,  49,  36,  3,  84,  37,  7,  34,  49,  45,  14,  56,  24,  14,  16,  19,  36,  17,  8,  19,  6,  23,  56,  14,  3,  8,  45,  59,  25,  54,  51,  3,  22,  8,  32,  5,  19,  32,  17,  5,  39,  28,  8,  17,  4,  52,  15,  19,  6,  46
2011-01-08,  32,  11,  82,  85,  15,  34,  56,  88,  57,  18,  23,  50,  24,  23,  25,  85,  35,  33,  13,  31,  70,  4,  27,  23,  22,  31,  28,  9,  0,  15,  54,  47,  24,  34,  3,  11,  45,  62,  35,  4,  97,  46,  11,  43,  53,  63,  16,  68,  28,  13,  16,  21,  35,  18,  13,  17,  5,  23,  53,  9,  3,  9,  41,  71,  20,  45,  60,  3,  27,  7,  56,  6,  17,  32,  24,  6,  74,  31,  13,  24,  5,  58,  24,  17,  6,  59
2011-01-15,  32,  11,  82,  68,  16,  34,  55,  76,  47,  14,  23,  48,  22,  24,  18,  78,  39,  25,  11,  26,  54,  4,  22,  23,  22,  24,  30,  9,  35,  8,  66,  47,  25,  34,  4,  11,  42,  62,  41,  4,  78,  37,  7,  49,  55,  61,  15,  44,  23,  11,  17,  18,  41,  10,  12,  18,  6,  23,  52,  14,  3,  8,  50,  71,  27,  45,  55,  3,  22,  7,  37,  5,  14,  28,  19,  6,  64,  26,  12,  19,  4,  64,  24,  14,  6,  56
2011-01-22,  51,  15,  81,  67,  21,  32,  54,  78,  45,  21,  24,  58,  26,  24,  23,  73,  63,  23,  15,  28,  55,  4,  29,  24,  22,  26,  17,  14,  44,  16,  73,  30,  24,  63,  4,  11,  35,  63,  47,  5,  84,  39,  7,  44,  50,  60,  25,  46,  32,  15,  18,  18,  47,  15,  17,  23,  8,  24,  46,  13,  4,  12,  51,  70,  26,  29,  53,  4,  29,  8,  47,  6,  17,  28,  21,  10,  43,  28,  17,  21,  6,  65,  20,  17,  6,  65
2011-01-29,  52,  18,  89,  83,  23,  32,  63,  90,  68,  26,  30,  46,  29,  46,  24,  80,  54,  28,  17,  29,  60,  5,  29,  30,  28,  29,  36,  13,  66,  20,  76,  58,  31,  56,  6,  11,  43,  75,  48,  6,  87,  47,  11,  57,  49,  62,  25,  52,  28,  17,  16,  26,  48,  22,  22,  19,  8,  23,  63,  13,  4,  14,  50,  79,  15,  64,  60,  4,  29,  8,  45,  7,  21,  34,  26,  10,  65,  29,  22,  26,  5,  67,  27,  21,  8,  77
2011-02-05,  46,  19,  91,  79,  20,  32,  65,  89,  57,  26,  25,  55,  32,  44,  30,  75,  51,  32,  18,  35,  59,  5,  29,  25,  32,  35,  16,  17,  72,  23,  79,  50,  28,  52,  5,  11,  43,  71,  52,  8,  72,  41,  11,  53,  57,  51,  24,  47,  27,  18,  19,  20,  52,  20,  23,  33,  7,  18,  52,  12,  4,  12,  52,  75,  24,  52,  61,  4,  29,  8,  55,  7,  23,  50,  26,  10,  79,  35,  23,  26,  8,  72,  26,  23,  10,  74
2011-02-12,  27,  17,  99,  78,  28,  34,  61,  99,  61,  33,  31,  56,  35,  37,  25,  81,  58,  35,  16,  32,  58,  5,  30,  31,  38,  36,  33,  15,  74,  16,  72,  47,  33,  57,  6,  12,  60,  70,  59,  6,  74,  42,  9,  62,  59,  73,  32,  48,  36,  16,  25,  29,  59,  23,  26,  26,  8,  24,  59,  15,  4,  12,  38,  79,  29,  62,  63,  5,  30,  8,  46,  7,  24,  30,  29,  9,  73,  32,  26,  29,  6,  82,  25,  24,  9,  70
2011-02-19,  38,  23,  100,  80,  37,  34,  63,  100,  76,  32,  29,  58,  31,  49,  26,  82,  70,  36,  18,  27,  69,  5,  29,  29,  32,  29,  27,  15,  61,  20,  83,  36,  29,  66,  8,  14,  47,  68,  53,  7,  56,  59,  10,  55,  58,  59,  33,  50,  23,  18,  42,  30,  53,  19,  29,  32,  10,  27,  60,  20,  6,  15,  64,  80,  31,  51,  66,  5,  29,  10,  65,  8,  24,  44,  27,  11,  53,  27,  29,  27,  6,  72,  23,  24,  11,  69
2011-02-26,  53,  17,  97,  74,  34,  35,  73,  94,  69,  31,  27,  60,  26,  24,  27,  80,  54,  33,  17,  29,  38,  4,  25,  27,  32,  28,  23,  8,  70,  18,  87,  68,  20,  56,  7,  13,  58,  66,  55,  6,  63,  48,  11,  46,  60,  64,  31,  49,  20,  17,  31,  15,  55,  23,  27,  29,  9,  24,  46,  14,  4,  11,  42,  79,  32,  63,  64,  4,  25,  5,  66,  7,  22,  37,  21,  8,  60,  29,  27,  21,  4,  65,  19,  22,  9,  74
2011-03-05,  29,  12,  93,  72,  32,  29,  59,  92,  62,  26,  27,  60,  26,  32,  17,  81,  40,  24,  13,  19,  41,  4,  23,  27,  23,  34,  19,  8,  36,  12,  82,  38,  21,  55,  4,  10,  45,  64,  49,  5,  62,  25,  8,  48,  57,  54,  31,  40,  22,  13,  15,  25,  49,  13,  23,  29,  7,  16,  44,  9,  4,  9,  75,  74,  32,  40,  58,  3,  23,  6,  46,  6,  20,  22,  17,  9,  76,  19,  23,  17,  5,  68,  20,  20,  6,  69
2011-03-12,  39,  9,  97,  71,  21,  34,  59,  95,  54,  28,  22,  51,  22,  23,  21,  74,  56,  14,  11,  21,  26,  3,  21,  22,  20,  27,  26,  12,  63,  10,  69,  43,  22,  48,  5,  8,  42,  62,  43,  4,  48,  36,  7,  44,  50,  51,  30,  38,  18,  11,  24,  20,  43,  13,  20,  19,  4,  27,  47,  8,  3,  8,  32,  68,  20,  26,  56,  3,  21,  5,  46,  5,  17,  35,  15,  7,  51,  21,  20,  15,  4,  61,  17,  17,  7,  64
2011-03-19,  47,  9,  91,  65,  18,  27,  53,  93,  56,  27,  17,  41,  20,  27,  11,  75,  43,  16,  11,  12,  31,  2,  18,  17,  19,  19,  19,  9,  52,  9,  57,  48,  15,  46,  3,  6,  39,  54,  37,  3,  43,  40,  6,  40,  44,  49,  29,  32,  17,  11,  15,  17,  37,  14,  15,  19,  4,  14,  42,  10,  2,  6,  36,  61,  21,  42,  53,  2,  18,  4,  60,  4,  15,  36,  15,  4,  60,  12,  15,  15,  3,  58,  11,  15,  5,  61
2011-03-26,  38,  10,  93,  60,  18,  30,  57,  89,  41,  30,  16,  48,  21,  22,  11,  72,  35,  17,  8,  13,  25,  2,  17,  16,  21,  15,  18,  8,  34,  8,  62,  31,  11,  69,  3,  8,  44,  58,  41,  3,  45,  28,  7,  40,  51,  50,  35,  36,  14,  8,  17,  18,  41,  16,  13,  16,  4,  0,  46,  6,  2,  7,  39,  61,  17,  38,  50,  2,  17,  5,  60,  4,  17,  27,  17,  5,  60,  13,  13,  17,  2,  61,  13,  17,  5,  73
2011-04-02,  34,  7,  92,  54,  14,  33,  54,  94,  41,  24,  15,  43,  21,  22,  9,  77,  43,  15,  7,  12,  26,  2,  14,  15,  16,  15,  19,  8,  38,  6,  58,  43,  14,  43,  2,  7,  35,  61,  35,  3,  45,  22,  6,  40,  44,  32,  26,  32,  14,  7,  18,  18,  35,  16,  9,  10,  3,  0,  30,  0,  2,  4,  42,  57,  18,  33,  46,  2,  14,  4,  31,  4,  12,  25,  12,  4,  44,  12,  9,  12,  3,  65,  8,  12,  5,  62
2011-04-09,  24,  5,  88,  54,  10,  29,  47,  85,  37,  19,  13,  41,  22,  22,  13,  72,  27,  15,  6,  11,  26,  2,  14,  13,  14,  16,  20,  8,  31,  6,  50,  44,  11,  34,  0,  5,  44,  58,  32,  3,  38,  15,  5,  45,  43,  37,  23,  29,  12,  6,  17,  11,  32,  10,  10,  8,  3,  0,  31,  0,  1,  3,  31,  55,  17,  30,  44,  2,  14,  4,  35,  3,  11,  22,  9,  4,  46,  11,  10,  9,  2,  61,  8,  11,  4,  67
2011-04-16,  22,  5,  82,  52,  8,  25,  52,  81,  39,  16,  12,  39,  16,  22,  13,  67,  26,  15,  4,  10,  25,  2,  11,  12,  14,  18,  16,  8,  31,  0,  50,  34,  11,  43,  0,  5,  25,  54,  31,  3,  38,  18,  6,  29,  38,  36,  23,  29,  0,  4,  13,  10,  31,  8,  5,  9,  3,  0,  40,  0,  1,  5,  36,  54,  13,  23,  40,  2,  11,  4,  40,  3,  9,  22,  9,  4,  49,  10,  5,  9,  4,  51,  10,  9,  3,  69
2011-04-23,  33,  4,  83,  49,  6,  23,  50,  80,  37,  15,  10,  33,  20,  0,  13,  65,  32,  15,  5,  11,  13,  1,  11,  10,  17,  15,  14,  8,  33,  0,  54,  32,  10,  33,  0,  4,  35,  56,  27,  2,  37,  21,  4,  39,  36,  46,  18,  26,  0,  5,  0,  10,  27,  6,  6,  10,  2,  0,  27,  0,  1,  3,  36,  52,  13,  24,  40,  1,  11,  0,  41,  3,  8,  22,  9,  2,  48,  11,  6,  9,  2,  60,  9,  8,  3,  66
2011-04-30,  25,  4,  80,  48,  7,  26,  42,  75,  40,  14,  10,  46,  20,  0,  11,  62,  29,  0,  4,  12,  10,  1,  7,  10,  12,  15,  0,  0,  35,  0,  48,  43,  10,  28,  0,  3,  36,  49,  29,  2,  35,  25,  5,  33,  30,  43,  21,  27,  0,  4,  0,  7,  29,  7,  6,  7,  2,  0,  29,  0,  1,  3,  39,  50,  12,  31,  40,  1,  7,  0,  28,  3,  8,  0,  0,  2,  48,  12,  6,  0,  2,  47,  7,  8,  3,  61
2011-05-07,  25,  6,  79,  46,  7,  22,  50,  74,  36,  19,  9,  30,  15,  0,  0,  65,  34,  0,  4,  8,  12,  1,  11,  9,  11,  15,  0,  0,  31,  0,  54,  40,  7,  27,  0,  5,  30,  52,  25,  2,  36,  20,  3,  29,  29,  35,  21,  25,  0,  4,  0,  7,  25,  6,  5,  8,  2,  0,  28,  0,  1,  3,  26,  49,  12,  20,  38,  2,  11,  0,  39,  3,  8,  0,  0,  2,  37,  8,  5,  0,  2,  46,  11,  8,  4,  70
2011-05-14,  25,  3,  77,  43,  7,  26,  39,  71,  27,  10,  7,  27,  16,  0,  0,  68,  28,  0,  2,  8,  11,  1,  11,  7,  15,  15,  0,  0,  41,  0,  45,  31,  8,  29,  0,  4,  33,  50,  28,  2,  30,  27,  3,  33,  29,  45,  13,  21,  0,  2,  0,  6,  28,  9,  4,  6,  2,  0,  26,  0,  0,  3,  38,  47,  12,  18,  39,  1,  11,  0,  41,  2,  6,  0,  0,  3,  47,  8,  4,  0,  2,  51,  8,  6,  3,  57
2011-05-21,  29,  3,  75,  45,  4,  26,  37,  74,  24,  12,  9,  32,  15,  0,  0,  63,  31,  0,  4,  0,  12,  1,  11,  9,  13,  19,  0,  0,  29,  0,  57,  28,  9,  31,  0,  3,  32,  52,  23,  2,  32,  15,  5,  37,  25,  21,  10,  24,  0,  4,  0,  11,  23,  0,  3,  6,  2,  0,  22,  0,  0,  0,  39,  46,  12,  26,  35,  1,  11,  0,  34,  2,  7,  0,  0,  0,  42,  0,  3,  0,  2,  50,  9,  7,  2,  56
2011-05-28,  29,  0,  79,  39,  5,  24,  38,  76,  22,  7,  7,  31,  16,  0,  0,  60,  24,  0,  3,  0,  12,  1,  8,  7,  13,  0,  0,  0,  30,  0,  49,  26,  6,  32,  0,  3,  28,  45,  29,  2,  30,  15,  6,  30,  21,  33,  6,  28,  0,  3,  0,  6,  29,  0,  2,  6,  2,  0,  33,  0,  0,  0,  29,  44,  12,  29,  33,  1,  8,  0,  38,  2,  6,  0,  0,  0,  48,  0,  2,  0,  3,  50,  5,  6,  2,  53
2011-06-04,  33,  0,  72,  40,  5,  23,  35,  75,  28,  6,  8,  21,  18,  0,  0,  59,  29,  0,  3,  0,  14,  1,  8,  8,  13,  0,  0,  0,  30,  0,  63,  22,  9,  33,  0,  3,  29,  48,  22,  0,  28,  21,  3,  25,  25,  35,  8,  28,  0,  3,  0,  0,  22,  0,  3,  0,  2,  0,  29,  0,  0,  0,  53,  40,  12,  26,  33,  1,  8,  0,  31,  2,  5,  26,  0,  0,  43,  0,  3,  0,  3,  42,  5,  5,  2,  49
2011-06-11,  0,  0,  71,  43,  6,  18,  36,  70,  28,  5,  9,  34,  17,  0,  0,  57,  33,  0,  3,  0,  10,  1,  8,  9,  10,  0,  0,  0,  30,  0,  57,  32,  6,  29,  0,  2,  34,  53,  17,  0,  29,  17,  3,  36,  25,  25,  6,  26,  0,  3,  0,  0,  17,  0,  3,  0,  2,  0,  27,  0,  0,  0,  27,  38,  13,  26,  30,  1,  8,  0,  25,  2,  4,  0,  0,  0,  48,  0,  3,  0,  0,  50,  4,  4,  2,  61
2011-06-18,  0,  0,  67,  39,  4,  23,  44,  67,  19,  4,  5,  33,  14,  0,  0,  54,  41,  0,  3,  0,  11,  1,  9,  5,  10,  0,  0,  0,  46,  0,  46,  21,  6,  29,  0,  2,  34,  47,  17,  0,  26,  28,  0,  33,  26,  25,  5,  19,  0,  3,  0,  0,  17,  0,  3,  0,  2,  0,  30,  0,  0,  0,  30,  40,  13,  22,  29,  1,  9,  0,  23,  1,  3,  0,  0,  0,  39,  0,  3,  0,  0,  47,  4,  3,  1,  55
2011-06-25,  0,  0,  62,  39,  4,  19,  34,  61,  18,  4,  6,  26,  15,  0,  0,  50,  27,  0,  2,  0,  11,  1,  6,  6,  10,  0,  0,  0,  34,  0,  51,  19,  6,  29,  0,  2,  26,  45,  17,  0,  23,  19,  0,  34,  20,  34,  5,  20,  0,  2,  0,  0,  17,  0,  2,  0,  0,  0,  22,  0,  0,  0,  25,  37,  13,  31,  25,  1,  6,  0,  27,  1,  3,  0,  0,  0,  51,  0,  2,  0,  0,  43,  5,  3,  1,  40
2011-07-02,  0,  0,  61,  31,  0,  18,  36,  58,  17,  6,  5,  28,  15,  0,  9,  49,  25,  0,  3,  0,  12,  1,  10,  5,  10,  0,  0,  0,  32,  0,  48,  25,  7,  29,  0,  2,  23,  45,  17,  0,  24,  16,  0,  30,  17,  28,  5,  12,  0,  3,  0,  0,  17,  0,  2,  0,  0,  0,  21,  0,  0,  0,  36,  34,  13,  19,  24,  1,  10,  0,  28,  1,  3,  0,  0,  0,  34,  0,  2,  0,  0,  52,  5,  3,  2,  52
2011-07-09,  0,  0,  55,  28,  0,  15,  29,  54,  18,  4,  6,  20,  16,  0,  0,  47,  23,  0,  2,  0,  14,  1,  5,  6,  11,  0,  0,  0,  32,  0,  51,  16,  7,  26,  0,  2,  20,  43,  14,  0,  26,  30,  0,  24,  20,  42,  0,  18,  0,  2,  0,  0,  14,  0,  3,  0,  0,  0,  18,  0,  0,  0,  39,  35,  11,  27,  25,  1,  5,  0,  18,  1,  2,  0,  0,  0,  36,  0,  3,  0,  0,  42,  5,  2,  1,  45
2011-07-16,  0,  0,  58,  32,  0,  17,  31,  56,  20,  4,  7,  23,  12,  0,  0,  46,  21,  0,  2,  0,  0,  1,  6,  7,  11,  0,  0,  0,  32,  0,  45,  19,  7,  40,  0,  3,  21,  39,  14,  0,  26,  20,  0,  26,  19,  37,  0,  20,  0,  2,  0,  0,  14,  0,  2,  0,  0,  0,  20,  0,  0,  0,  34,  35,  11,  34,  21,  1,  6,  0,  29,  1,  2,  0,  0,  0,  46,  0,  2,  0,  0,  37,  5,  2,  1,  51
2011-07-23,  30,  0,  52,  29,  0,  16,  26,  49,  19,  4,  5,  18,  11,  0,  0,  46,  20,  0,  2,  0,  0,  1,  6,  5,  9,  0,  0,  0,  31,  0,  42,  19,  7,  28,  0,  3,  26,  50,  13,  0,  20,  17,  0,  25,  16,  22,  0,  19,  0,  2,  0,  0,  13,  0,  2,  0,  0,  0,  25,  0,  0,  0,  42,  32,  11,  23,  21,  1,  6,  0,  43,  1,  3,  22,  0,  0,  47,  0,  2,  0,  0,  38,  5,  3,  1,  52
2011-07-30,  23,  0,  55,  32,  0,  14,  34,  50,  19,  5,  6,  15,  14,  0,  0,  45,  23,  0,  2,  0,  0,  1,  8,  6,  9,  0,  0,  0,  31,  0,  45,  23,  6,  28,  0,  3,  21,  44,  10,  0,  21,  23,  0,  36,  16,  39,  0,  21,  0,  2,  0,  0,  10,  0,  2,  6,  0,  0,  18,  0,  0,  0,  27,  31,  11,  25,  20,  1,  8,  0,  36,  1,  3,  23,  0,  0,  34,  0,  2,  0,  0,  49,  6,  3,  1,  58
2011-08-06,  29,  0,  55,  29,  0,  16,  36,  48,  18,  5,  7,  14,  15,  0,  0,  47,  28,  0,  2,  0,  0,  1,  7,  7,  12,  0,  0,  0,  31,  0,  41,  19,  6,  28,  0,  2,  22,  44,  17,  0,  21,  18,  0,  24,  25,  28,  0,  16,  0,  2,  0,  0,  17,  0,  3,  6,  0,  0,  22,  0,  0,  0,  53,  33,  11,  25,  21,  1,  7,  0,  18,  1,  3,  0,  0,  0,  38,  0,  3,  0,  0,  36,  6,  3,  1,  54
2011-08-13,  25,  0,  53,  28,  0,  21,  34,  52,  15,  5,  5,  16,  12,  0,  0,  45,  31,  0,  2,  0,  0,  1,  5,  5,  9,  0,  0,  0,  35,  0,  44,  31,  6,  24,  0,  2,  21,  41,  14,  0,  22,  24,  0,  29,  15,  26,  4,  20,  0,  2,  0,  0,  14,  0,  2,  5,  0,  0,  15,  0,  0,  0,  25,  34,  12,  26,  20,  1,  5,  0,  21,  1,  3,  0,  0,  0,  39,  0,  2,  0,  0,  42,  6,  3,  1,  45
2011-08-20,  25,  0,  51,  29,  0,  17,  27,  49,  12,  4,  6,  27,  14,  0,  0,  48,  26,  15,  2,  0,  12,  1,  8,  6,  9,  0,  0,  0,  31,  0,  41,  22,  7,  37,  0,  2,  20,  43,  19,  0,  22,  20,  0,  35,  15,  37,  5,  23,  0,  2,  0,  0,  19,  0,  2,  6,  0,  0,  22,  0,  0,  0,  39,  32,  13,  40,  20,  1,  8,  0,  23,  2,  4,  0,  0,  0,  48,  0,  2,  0,  0,  45,  8,  4,  1,  51
2011-08-27,  22,  0,  52,  37,  4,  15,  31,  49,  14,  4,  7,  12,  14,  0,  0,  51,  22,  0,  2,  0,  12,  1,  9,  7,  9,  0,  0,  0,  30,  0,  40,  22,  7,  27,  0,  3,  28,  51,  16,  0,  22,  20,  3,  36,  20,  31,  5,  18,  0,  2,  0,  0,  16,  0,  2,  6,  0,  0,  27,  0,  0,  0,  31,  35,  14,  31,  24,  1,  9,  0,  23,  2,  4,  0,  0,  0,  42,  0,  2,  0,  0,  48,  6,  4,  2,  43
2011-09-03,  22,  0,  56,  30,  4,  18,  31,  52,  17,  7,  6,  25,  13,  0,  0,  49,  20,  0,  3,  0,  13,  1,  9,  6,  9,  0,  0,  0,  30,  0,  41,  22,  7,  27,  0,  3,  19,  53,  17,  0,  25,  24,  3,  36,  17,  31,  5,  24,  0,  3,  0,  6,  17,  0,  3,  7,  0,  0,  21,  0,  0,  0,  45,  35,  11,  34,  23,  1,  9,  0,  29,  2,  4,  0,  0,  2,  43,  0,  3,  0,  2,  50,  5,  4,  1,  47
